model,criterion,sparsity,overall_acc,balanced_acc,mel_sensitivity,bcc_sensitivity,akiec_sensitivity,nv_sensitivity,bkl_sensitivity,df_sensitivity,vasc_sensitivity,nonzero_params,size_kb,timestamp,dense_overall_acc,dense_balanced_acc,dense_mel_sensitivity,melanoma_sensitivity_drop,balanced_accuracy_drop
deit_small,magnitude,0.7,0.1328125,0.1409774436090225,0.7368421052631579,0.0,0.0,0.0,0.25,0.0,0.0,6370099,26581.2265625,2026-04-18T21:19:39+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.10526315789473684,0.042815371762740195
deit_small,magnitude,0.7,0.1328125,0.1409774436090225,0.7368421052631579,0.0,0.0,0.0,0.25,0.0,0.0,6370099,26581.2265625,2026-04-18T21:19:39+00:00,0.71875,0.2,0.0,-0.7368421052631579,0.059022556390977504
deit_small,wanda,0.2,0.2421875,0.1771790587580061,0.8421052631578947,0.0,0.0,0.1481481481481481,0.25,0.0,0.0,16986931,68053.2265625,2026-04-18T21:19:49+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.0,0.0066137566137565995
deit_small,wanda,0.2,0.2421875,0.1771790587580061,0.8421052631578947,0.0,0.0,0.1481481481481481,0.25,0.0,0.0,16986931,68053.2265625,2026-04-18T21:19:49+00:00,0.71875,0.2,0.0,-0.8421052631578947,0.02282094124199391
deit_small,wanda,0.4,0.2421875,0.2018472106191404,0.7894736842105263,0.0,0.0,0.1234567901234567,0.5,0.0,0.0,12740198,51464.42578125,2026-04-18T21:19:59+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.05263157894736836,-0.018054395247377703
deit_small,wanda,0.4,0.2421875,0.2018472106191404,0.7894736842105263,0.0,0.0,0.1234567901234567,0.5,0.0,0.0,12740198,51464.42578125,2026-04-18T21:19:59+00:00,0.71875,0.2,0.0,-0.7894736842105263,-0.0018472106191403936
deit_small,wanda,0.5,0.125,0.1641604010025062,0.3157894736842105,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,10616832,43170.02734375,2026-04-18T21:20:05+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.5263157894736842,0.0196324143692565
deit_small,wanda,0.5,0.125,0.1641604010025062,0.3157894736842105,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,10616832,43170.02734375,2026-04-18T21:20:05+00:00,0.71875,0.2,0.0,-0.3157894736842105,0.03583959899749381
deit_small,wanda,0.6,0.1015625,0.1446208112874779,0.0,0.0,0.0,0.0123456790123456,1.0,0.0,0.0,8493466,34875.62890625,2026-04-18T21:20:12+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.8421052631578947,0.03917200408428481
deit_small,wanda,0.6,0.1015625,0.1446208112874779,0.0,0.0,0.0,0.0123456790123456,1.0,0.0,0.0,8493466,34875.62890625,2026-04-18T21:20:12+00:00,0.71875,0.2,0.0,0.0,0.05537918871252212
deit_small,wanda,0.7,0.0625,0.1484126984126984,0.0,0.5555555555555556,0.4,0.0,0.0833333333333333,0.0,0.0,6370099,26581.2265625,2026-04-18T21:20:21+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.8421052631578947,0.03538011695906429
deit_small,wanda,0.7,0.0625,0.1484126984126984,0.0,0.5555555555555556,0.4,0.0,0.0833333333333333,0.0,0.0,6370099,26581.2265625,2026-04-18T21:20:21+00:00,0.71875,0.2,0.0,0.0,0.0515873015873016
deit_small,taylor,0.2,0.2578125,0.2111296760419567,0.8421052631578947,0.0,0.0,0.1358024691358024,0.5,0.0,0.0,16986931,68053.2265625,2026-04-18T21:20:32+00:00,0.2265625,0.1837928153717627,0.8421052631578947,0.0,-0.027336860670194002
deit_small,taylor,0.2,0.2578125,0.2111296760419567,0.8421052631578947,0.0,0.0,0.1358024691358024,0.5,0.0,0.0,16986931,68053.2265625,2026-04-18T21:20:32+00:00,0.71875,0.2,0.0,-0.8421052631578947,-0.011129676041956693
